index_latest,countryiso3code,infl_year_latest,infl_latest,index_prev,infl_year_prev,infl_prev,infl_momentum,infl_score
444,SVK,2024,2.75760909424273,445.0,2023.0,10.5319476645211,-7.7743385702783705,69.28899082568807
172,CAF,2024,1.47733600718747,173.0,2023.0,2.97913852618937,-1.5018025190019002,68.89908256880733
244,DEU,2024,2.25649814338757,245.0,2023.0,5.94643667725828,-3.68993853387071,68.8532110091743
8,CEB,2024,2.75760909424273,9.0,2023.0,9.44284140088566,-6.685232306642931,68.1880733944954
26,EUU,2024,2.43531202435312,27.0,2023.0,6.29942487419122,-3.8641128498381,67.04128440366972
82,SST,2024,2.20209151718041,83.0,2023.0,5.0769567426116,-2.87486522543119,67.01834862385321
200,CYP,2024,1.80023018624818,201.0,2023.0,3.54134188751658,-1.7411117012683999,66.88073394495413
20,ECS,2024,2.74954977606439,21.0,2023.0,7.44687717385836,-4.69732739779397,65.77981651376146
126,BHR,2024,0.919635459817729,127.0,2023.0,0.0746206782191527,0.8450147815985762,65.50458715596329
60,MEA,2024,2.07655387954205,61.0,2023.0,4.22522603168918,-2.1486721521471304,65.45871559633028
472,SWE,2024,2.8358165822403,473.0,2023.0,8.54862489748906,-5.712808315248759,64.6788990825688
12,EAS,2024,2.35562726119282,13.0,2023.0,5.21536927681554,-2.8597420156227202,64.63302752293578
330,LUX,2024,2.05113269954858,331.0,2023.0,3.74140361983141,-1.6902709202828299,64.40366972477065
212,ECU,2024,1.54732515615369,213.0,2023.0,2.21568764237062,-0.6683624862169302,64.1743119266055
100,ALB,2024,2.21448953273292,101.0,2023.0,4.75976421930108,-2.54527468656816,64.1743119266055
296,JOR,2024,1.55659611283951,297.0,2023.0,2.08486986327134,-0.52827375043183,63.30275229357797
14,EAP,2024,2.6825794243762,15.0,2023.0,5.97802515541414,-3.29544573103794,63.1651376146789
4,ARB,2024,2.07655387954205,5.0,2023.0,3.64216403030709,-1.56561015076504,62.56880733944954
86,TSA,2024,2.76131569624095,87.0,2023.0,6.38195135323064,-3.6206356569896903,62.22477064220183
84,SAS,2024,2.76131569624095,85.0,2023.0,6.38195135323064,-3.6206356569896903,62.22477064220183
430,SAU,2024,1.68792112375813,431.0,2023.0,2.32708518362698,-0.6391640598688502,61.97247706422018
78,PST,2024,2.44091572720695,79.0,2023.0,5.09396758978879,-2.6530518625818402,61.46788990825687
270,HKG,2024,1.72972119105916,271.0,2023.0,2.09660511249086,-0.3668839214317001,60.77981651376146
440,SGP,2024,2.38951123595021,441.0,2023.0,4.83372362825795,-2.4442123923077395,60.550458715596335
338,MYS,2024,1.834100204499,339.0,2023.0,2.48886560125756,-0.6547653967585598,60.5045871559633
120,AUT,2024,2.93791574279385,121.0,2023.0,7.81413417002833,-4.87621842723448,60.45871559633028
278,IDN,2024,2.18151273615187,279.0,2023.0,3.6693865485976,-1.4878738124457302,59.95412844036698
194,HRV,2024,2.97200477643622,195.0,2023.0,7.94128177586827,-4.969276999432051,59.63302752293578
506,ARE,2024,1.66336510224892,507.0,2023.0,1.62670837213252,0.03665673011640003,59.54128440366972
208,DMA,2024,2.58973869112059,209.0,2023.0,5.08677483158105,-2.49703614046046,59.40366972477064
258,GTM,2024,2.86992752918293,259.0,2023.0,6.20657592272128,-3.3366483935383497,59.08256880733945
348,MRT,2024,2.49164347481971,349.0,2023.0,4.95305034506869,-2.46140687024898,58.89908256880733
72,OED,2024,2.76589367979524,73.0,2023.0,5.67767862615429,-2.9117849463590506,58.76146788990825
412,PRT,2024,2.41613187791876,413.0,2023.0,4.3112819189868,-1.8951500410680397,58.44036697247706
44,LTE,2024,2.89855072463763,45.0,2023.0,6.19528319961629,-3.2967324749786595,58.32568807339449
64,TMN,2024,3.08613611099231,65.0,2023.0,7.70665764216227,-4.62052153116996,57.706422018348626
168,CAN,2024,2.38158383281171,169.0,2023.0,3.87900159788427,-1.49741776507256,56.88073394495413
306,KOR,2024,2.32174328643543,307.0,2023.0,3.59745625029012,-1.2757129638546898,56.42201834862386
324,LBY,2024,2.12615766885024,325.0,2023.0,2.37317531435169,-0.24701764550144967,55.55045871559632
486,TGO,2024,2.862620740898,487.0,2023.0,5.48928568141135,-2.62666494051335,55.27522935779815
96,WLD,2024,2.94952520485207,97.0,2023.0,5.87110177678991,-2.92157657193784,54.88532110091742
380,NZL,2024,2.92279782301955,381.0,2023.0,5.73316283034953,-2.8103650073299797,54.72477064220182
362,MNE,2024,3.3367500928228,363.0,2023.0,8.58476910455405,-5.24801901173125,54.56422018348624
272,HUN,2024,3.70370370370367,273.0,2023.0,17.1249659678737,-13.421262264170029,54.220183486238525
